Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,2019-04-13,163.5799827,165.2382504,166.0142709,162.1620011
ETH,2019-04-14,168.281686,163.7809406,168.6729723,161.9848446
ETH,2019-04-15,161.2565404,167.9639778,169.3339981,156.8817265
ETH,2019-04-16,165.6484765,160.9763295,167.8432377,160.2917735
ETH,2019-04-17,166.3103093,165.6484765,168.1959472,164.9580747
ETH,2019-04-18,173.6138263,166.7711376,175.9973429,166.2979098
ETH,2019-04-19,173.3950038,174.1652914,174.7232332,169.8921116
ETH,2019-04-20,173.2030205,173.3950038,178.1999524,171.5048713
ETH,2019-04-21,170.1608503,173.2030202,174.6680259,166.8837057
ETH,2019-04-22,172.8128439,170.2137798,173.7226493,168.6895011
ETH,2019-04-23,171.8396593,172.8128439,176.6144828,169.3852632
ETH,2019-04-24,166.1931802,171.8313647,172.0982145,162.7420444
ETH,2019-04-25,154.2475258,166.1931789,167.2456154,150.0683729
ETH,2019-04-26,153.9102989,152.7665866,156.5630717,149.2671166
ETH,2019-04-27,157.4083036,153.9102919,159.1378387,153.1744018
ETH,2019-04-28,154.828085,157.4083036,157.4083036,153.9904274
ETH,2019-04-29,153.6813137,154.535305,156.4159374,150.1627163
ETH,2019-04-30,161.2913029,153.5656809,162.0022796,153.5621439
ETH,2019-05-01,157.8012726,161.2913029,163.4850412,157.5398057
ETH,2019-05-02,160.9700953,158.8186778,161.7107499,157.4255983
ETH,2019-05-03,166.1339035,160.9700953,169.4580392,159.3876543
ETH,2019-05-04,163.8906998,166.2612587,169.0984118,159.4444313
ETH,2019-05-05,162.9348635,163.0249998,164.4565507,158.9576223
ETH,2019-05-06,173.605118,162.9348544,176.1419967,159.4688469
ETH,2019-05-07,173.8130614,171.4987987,180.9202927,169.1960999
ETH,2019-05-08,170.8984032,167.592945,172.4007053,164.0970315
ETH,2019-05-09,170.9917809,170.8987343,173.6213547,166.7188906
ETH,2019-05-10,174.1020005,171.0468297,176.9262577,169.0667092
ETH,2019-05-11,200.4883684,173.1685198,201.0744132,173.167354
ETH,2019-05-12,188.3712623,193.5311125,203.994253,183.4799913
ETH,2019-05-13,197.3040944,188.3712623,208.6716874,186.6858254
ETH,2019-05-14,217.0781324,197.2995746,217.1880134,193.3100008
ETH,2019-05-15,246.8264233,218.4421333,247.0957861,218.2680924
ETH,2019-05-16,260.3302092,246.8210856,279.8812675,243.6837211
ETH,2019-05-17,239.4492649,260.3314924,269.7984664,224.8613405
ETH,2019-05-18,238.931991,246.8832332,250.7455078,233.9096324
ETH,2019-05-19,263.4469652,236.8134684,263.9456184,235.7462827
ETH,2019-05-20,250.0415313,263.4497712,265.731034,238.6343525
ETH,2019-05-21,255.8952567,251.9595337,263.4778804,247.6628728
ETH,2019-05-22,246.4173094,255.8952241,261.0659458,240.1637603
ETH,2019-05-23,245.987827,246.407558,248.3938024,231.6547624
ETH,2019-05-24,250.5181481,245.4053483,255.7286147,242.3041411
ETH,2019-05-25,252.8623843,249.6576557,258.0959148,248.0271095
ETH,2019-05-26,264.7384593,252.88237,270.6938734,246.2654321
ETH,2019-05-27,269.1706596,264.738369,280.1591994,264.4292806
ETH,2019-05-28,272.3649993,271.3580517,276.6166322,265.4736742
ETH,2019-05-29,270.458631,272.3645995,274.3331889,260.7551675
ETH,2019-05-30,253.2695206,269.4681278,288.8288033,174.8634317
ETH,2019-05-31,262.6178289,253.2541136,264.0152554,208.6338414
ETH,2019-06-01,268.0068681,262.6332284,275.0262939,261.3622702
ETH,2019-06-02,269.274568,268.0440843,273.8313452,210.3151091
ETH,2019-06-03,257.9038145,269.350444,270.9032065,211.3894776
ETH,2019-06-04,239.0754425,249.6732556,250.8096299,233.7830047
ETH,2019-06-05,246.3609228,239.0304545,249.249108,205.4552916
ETH,2019-06-06,243.5358114,246.1550866,249.6906583,198.8965083
ETH,2019-06-07,250.9237807,243.5257541,254.2408274,171.8649292
ETH,2019-06-08,245.1594275,250.9237246,251.9029196,188.9174314
ETH,2019-06-09,229.5070458,244.337663,245.1938419,184.8904299
ETH,2019-06-10,243.6975775,229.5109983,246.5467556,227.5986832
ETH,2019-06-11,245.6023534,247.6230872,248.8662286,170.4118677
ETH,2019-06-12,257.0824436,245.5892972,260.1928111,187.7823567
ETH,2019-06-13,255.8128946,262.4475639,263.972121,194.6956137
ETH,2019-06-14,263.9902062,255.796485,264.6293399,177.9932102
ETH,2019-06-15,268.8329564,263.8241691,273.3375335,190.6861686
ETH,2019-06-16,270.7520786,268.838735,278.8355814,207.9707537
ETH,2019-06-17,273.8801723,270.7634289,274.9991089,267.5539524
ETH,2019-06-18,263.1083722,273.9480765,274.3078433,261.3101545
ETH,2019-06-19,268.6365511,263.0697806,269.9607027,185.5163832
ETH,2019-06-20,271.8312145,268.6866404,274.2616507,176.3933055
ETH,2019-06-21,291.9443651,271.8410268,295.1896692,247.9209068
ETH,2019-06-22,302.005795,295.9257523,315.101062,293.0506112
ETH,2019-06-23,308.2046756,301.9969434,319.0247986,301.9419033
ETH,2019-06-24,308.6652726,308.2244555,313.5061674,222.140954
ETH,2019-06-25,316.2122784,308.8059673,316.4377844,305.5939741
ETH,2019-06-26,324.1308553,316.2487084,363.0531639,314.1520309
ETH,2019-06-27,296.1115559,324.1522872,342.9652397,274.5793916
ETH,2019-06-28,309.4092893,296.0943987,312.1489666,289.6351825
ETH,2019-06-29,314.0469441,310.3283211,314.3642121,291.677735
ETH,2019-06-30,293.5303669,314.0430714,323.4377604,288.3884115
ETH,2019-07-01,289.4528415,293.5804698,301.5106445,279.0722498
ETH,2019-07-02,291.4472478,289.4603019,296.4545036,271.7342248
ETH,2019-07-03,301.4034854,290.8884029,301.9217879,289.2267636
ETH,2019-07-04,293.1470523,301.3994332,303.5310501,291.8720501
ETH,2019-07-05,288.0914836,282.6740531,294.7659627,280.1610757
ETH,2019-07-06,287.2026911,288.0669655,298.0285586,285.4018286
ETH,2019-07-07,305.7988739,287.1971907,310.9137476,284.6029072
ETH,2019-07-08,313.7779112,305.8018718,314.0525399,302.1802774
ETH,2019-07-09,307.7689029,313.7816514,318.0989307,303.4367113
ETH,2019-07-10,289.1743327,308.3446294,314.5001382,281.7234312
ETH,2019-07-11,267.7342738,289.1801623,289.5746751,262.2146591
ETH,2019-07-12,274.6791842,267.7391335,278.9355042,266.0516817
ETH,2019-07-13,267.2689248,275.5647266,275.8469261,262.2602163
ETH,2019-07-14,236.8879114,269.5569639,270.0059583,230.1213864
ETH,2019-07-15,233.0681671,236.8410261,236.8523171,203.8575386
ETH,2019-07-16,200.2220044,233.075819,234.7755554,190.9829445
ETH,2019-07-17,212.2264798,200.2471556,219.7023792,192.4903855
ETH,2019-07-18,224.2387597,211.0360478,226.8850923,206.3666628
ETH,2019-07-19,219.6537524,224.2296353,230.0290444,213.7376459
ETH,2019-07-20,233.1300975,221.0188231,235.7427034,220.4459499
ETH,2019-07-21,225.0877738,233.1174588,234.7287712,217.4643024
ETH,2019-07-22,215.9390349,225.0844931,228.5309067,211.9388611
ETH,2019-07-23,215.5549595,215.9336514,218.9315696,208.5010151
ETH,2019-07-24,215.066558,212.432693,218.027393,201.3905447
ETH,2019-07-25,219.6820637,215.080531,225.5042289,214.8451667
ETH,2019-07-26,217.9143663,219.6669342,220.4622074,212.8870365
ETH,2019-07-27,206.3915854,217.9173501,223.8310754,203.0215743
ETH,2019-07-28,207.3703542,207.3419251,211.3757093,198.1438393
ETH,2019-07-29,211.6551177,211.384044,215.0349629,206.4738276
ETH,2019-07-30,210.0807134,211.6403353,213.9247065,204.8359459
ETH,2019-07-31,216.085927,210.0865878,218.0994618,209.4857311
ETH,2019-08-01,217.3123969,216.0811055,219.2952421,210.786577
ETH,2019-08-02,217.5168016,217.3149634,222.6266434,214.9062998
ETH,2019-08-03,222.1538141,217.5083335,224.3458012,216.8259948
ETH,2019-08-04,222.5023179,222.1758347,223.5262997,217.5653394
ETH,2019-08-05,233.0314056,222.5217636,236.5009297,222.0768086
ETH,2019-08-06,224.5440763,233.0398844,239.247579,222.8415379
ETH,2019-08-07,225.6844684,224.5519475,230.9854118,220.9042766
ETH,2019-08-08,219.2096428,225.6607662,226.6140002,215.245828
ETH,2019-08-09,209.1745628,220.9738876,221.4198018,206.5950705
ETH,2019-08-10,205.9151552,209.1752909,214.3848177,201.6468837
ETH,2019-08-11,214.8954808,206.0072576,216.1195111,205.6597807
ETH,2019-08-12,211.3484238,214.8925889,216.6276584,209.5413326
ETH,2019-08-13,206.9961675,211.3496171,211.3618795,203.4689062
ETH,2019-08-14,189.687623,208.7236345,208.9678049,181.9398753
ETH,2019-08-15,187.9278393,189.6936325,189.9109918,180.0358101
ETH,2019-08-16,185.9325033,188.1461935,188.1461935,178.3066536
ETH,2019-08-17,186.3736191,185.9494955,186.572749,182.2122054
ETH,2019-08-18,194.7744371,185.6367733,197.9024857,183.3606365
ETH,2019-08-19,200.6583914,194.7750047,202.8551121,193.0932168
ETH,2019-08-20,198.1378702,200.6585986,203.5303106,194.9857252
ETH,2019-08-21,184.8960218,198.1406678,198.2963584,180.5554796
ETH,2019-08-22,193.7319852,184.8933109,195.0971625,182.8136615
ETH,2019-08-23,193.9669059,190.6748553,196.3663188,188.6423055
ETH,2019-08-24,190.798504,194.0346257,194.2765907,186.2781652
ETH,2019-08-25,186.1119315,190.8039604,192.5964582,183.1354369
ETH,2019-08-26,188.0709594,186.8025598,194.0876922,185.8345895
ETH,2019-08-27,185.7509883,188.0587574,189.181218,184.7450818
ETH,2019-08-28,174.0590163,187.1406594,188.0544013,166.3943474
ETH,2019-08-29,168.961462,174.0616853,174.0883113,163.9105753
ETH,2019-08-30,168.6898906,168.9515702,170.3022489,165.7575073
ETH,2019-08-31,172.8455754,168.5187353,174.9729731,166.0265663
ETH,2019-09-01,172.0143992,172.8261603,173.5498796,168.110354
ETH,2019-09-02,178.4059547,172.0213348,181.0235305,170.5520437
ETH,2019-09-03,180.3972338,178.6012016,183.046488,175.1707108
ETH,2019-09-04,174.3697252,180.3998344,180.703478,173.4475722
ETH,2019-09-05,174.9847095,174.3779948,175.5946978,169.7753623
ETH,2019-09-06,169.1709225,174.998372,178.3285079,165.452909
ETH,2019-09-07,178.6452352,169.1518813,181.0204533,168.7406681
ETH,2019-09-08,181.445454,178.2157073,184.2881895,177.1594463
ETH,2019-09-09,182.2717701,181.4413664,185.4540334,176.2742855
ETH,2019-09-10,179.4033829,182.2687224,184.5444279,176.9743
ETH,2019-09-11,178.3436659,179.9270524,182.512877,174.4060047
ETH,2019-09-12,181.2873036,178.3473136,182.5456221,176.8659888
ETH,2019-09-13,180.7958504,181.2892051,181.4556501,177.8017549
ETH,2019-09-14,187.4962298,180.7985023,188.6503457,179.9538264
ETH,2019-09-15,188.7210222,188.6049837,190.6841347,186.1629628
ETH,2019-09-16,197.7618966,189.45948,199.7446388,188.5793541
ETH,2019-09-17,211.8446526,197.7609893,215.1567035,196.4356548
ETH,2019-09-18,211.7686705,211.82585,217.7314461,207.223138
ETH,2019-09-19,220.4508762,210.2545682,224.0578836,202.4375992
ETH,2019-09-20,214.5472068,220.4685405,222.9280727,212.2803286
ETH,2019-09-21,215.6904162,214.5594236,221.3215019,213.6352797
ETH,2019-09-22,210.6311029,215.6898086,216.427473,206.2164186
ETH,2019-09-23,201.7345164,210.6311884,211.9376629,198.7209499
ETH,2019-09-24,168.9992628,201.7106798,202.79481,153.5773183
ETH,2019-09-25,169.9438202,166.4584065,175.2361698,162.3989671
ETH,2019-09-26,166.6986944,169.9462635,170.9986839,152.792275
ETH,2019-09-27,172.7389316,166.70021,177.1355995,161.3662557
ETH,2019-09-28,172.997552,174.0520062,175.5296415,168.5297637
ETH,2019-09-29,171.0073197,172.9944184,174.62996,164.652282
ETH,2019-09-30,177.9168792,169.4650463,180.7383957,165.5019504
ETH,2019-10-01,176.9313026,181.1987394,185.5531425,173.9327109
ETH,2019-10-02,178.6122629,176.9355936,179.2120178,174.3922359
ETH,2019-10-03,175.1317829,178.6144732,181.4239301,169.9848044
ETH,2019-10-04,176.8658985,175.0228574,179.0944323,171.2040497
ETH,2019-10-05,176.060443,176.8619875,176.9344928,172.3521434
ETH,2019-10-06,169.4697137,176.5445171,177.0911151,168.1019019
ETH,2019-10-07,181.4028513,169.4751614,182.5301278,168.6814467
ETH,2019-10-08,180.7891908,181.4028352,184.9466911,177.5541288
ETH,2019-10-09,193.1512327,180.7336277,194.6156621,179.1623635
ETH,2019-10-10,192.1981992,193.1521878,195.708969,187.0135686
ETH,2019-10-11,181.0085295,192.1985798,196.9808386,179.6352639
ETH,2019-10-12,180.79133,181.0120342,184.5822471,177.8028309
ETH,2019-10-13,181.5366658,179.8019772,184.5515804,178.7876886
ETH,2019-10-14,186.1238271,181.5367927,187.5599757,180.4860191
ETH,2019-10-15,180.58,186.78,188.47,177.2498143
ETH,2019-10-16,174.7540832,180.503123,181.2679391,171.8682058
ETH,2019-10-17,176.3901046,174.7541946,178.9594705,172.7968865
ETH,2019-10-18,173.7500889,176.3914358,177.2022735,168.7672567
ETH,2019-10-19,171.1585128,172.8195486,174.946621,169.9091738
ETH,2019-10-20,174.6693847,171.1615027,176.5968296,169.463679
ETH,2019-10-21,173.7658274,175.1423786,177.6712917,171.8260006
ETH,2019-10-22,171.3018586,173.7639581,175.2730854,170.9862148
ETH,2019-10-23,159.5431046,171.2342547,171.5360965,153.3632515
ETH,2019-10-24,161.0687513,159.5283559,163.7493604,158.9530046
ETH,2019-10-25,179.9804506,160.4766971,187.5246292,160.4378279
ETH,2019-10-26,177.4139323,179.9785938,197.8758978,174.0566951
ETH,2019-10-27,184.9332869,179.9901603,188.998946,176.7905096
ETH,2019-10-28,183.9328016,184.9408818,189.8001355,180.7852769
ETH,2019-10-29,192.3885044,181.9923264,192.8824666,181.5986433
ETH,2019-10-30,183.3652158,192.3960443,192.5929549,180.1672521
ETH,2019-10-31,181.5668036,183.3729921,185.2490926,177.950236
ETH,2019-11-01,182.8739795,181.5678529,184.6004073,177.6418123
ETH,2019-11-02,182.853304,183.0484887,185.5946073,181.853086
ETH,2019-11-03,182.2438145,182.8529697,184.823773,179.1527611
ETH,2019-11-04,185.3686817,182.2454399,188.4429224,180.4331644
ETH,2019-11-05,188.8571937,185.9744358,192.2945772,182.6067913
ETH,2019-11-06,191.0586073,188.854812,194.5981295,187.9802997
ETH,2019-11-07,187.0749396,191.0565462,192.1825384,184.5991353
ETH,2019-11-08,184.4694667,186.5114334,188.0422282,180.9812153
ETH,2019-11-09,185.1915992,184.4704385,185.6216232,182.4951389
ETH,2019-11-10,189.7227333,185.1912963,191.3733014,183.2634618
ETH,2019-11-11,185.359517,189.7216905,190.0451627,184.6442022
ETH,2019-11-12,186.3251476,185.3596158,187.105962,182.1945968
ETH,2019-11-13,187.251114,186.3258676,189.296612,185.1390974
ETH,2019-11-14,184.8074617,187.8049832,188.3566913,182.8920147
ETH,2019-11-15,180.724972,184.8075113,186.2298715,176.9691396
ETH,2019-11-16,182.1067434,180.724823,183.2523008,179.1478944
ETH,2019-11-17,184.192142,182.1067435,186.156566,180.0385564
ETH,2019-11-18,178.4221817,183.7882612,183.8701601,174.6960152
ETH,2019-11-19,175.5936935,178.4223412,178.4223412,172.4956582
ETH,2019-11-20,174.7796504,175.6027918,177.2658184,173.3506038
ETH,2019-11-21,160.5179612,174.7790949,175.539895,156.4895342
ETH,2019-11-22,149.5245322,160.8533429,162.5769374,138.0537492
ETH,2019-11-23,152.136245,149.5208628,154.3257126,146.3886015
ETH,2019-11-24,144.315288,152.1385143,152.9254108,141.5578156
ETH,2019-11-25,146.9818122,140.200101,151.5314412,131.792109
ETH,2019-11-26,148.0068818,146.9829431,149.8963394,143.6151984
ETH,2019-11-27,152.957277,148.0063944,155.8367428,140.9610082
ETH,2019-11-28,150.4119794,152.9551449,154.6622731,149.7748854
ETH,2019-11-29,153.6738095,150.4199245,157.5477218,149.3600871
ETH,2019-11-30,151.655424,154.6333548,155.3667353,149.9045477
ETH,2019-12-01,151.5529038,151.656154,152.3992989,145.9724105
ETH,2019-12-02,149.4546547,151.5531083,152.1395962,146.6868256
ETH,2019-12-03,147.8113219,149.0437653,150.0229823,145.8376387
ETH,2019-12-04,145.6033386,147.8090196,152.1782861,143.3107348
ETH,2019-12-05,147.8270036,145.6036024,148.8058075,143.9984884
ETH,2019-12-06,148.6504041,148.0544193,149.519834,145.7474845
ETH,2019-12-07,147.8712516,148.6506468,149.5848528,147.1227833
ETH,2019-12-08,151.4106799,147.8742815,151.845365,146.4545058
ETH,2019-12-09,147.1595339,151.4106263,151.5515995,146.6904023
ETH,2019-12-10,145.797319,147.1614171,148.1517289,143.8551976
ETH,2019-12-11,143.0108044,145.8002271,146.3075411,142.0593823
ETH,2019-12-12,144.5101037,143.2522267,145.8505417,139.2794165
ETH,2019-12-13,144.4855855,144.6912933,145.1629101,142.7873857
ETH,2019-12-14,142.0555393,144.4855283,145.0437269,141.1641794
ETH,2019-12-15,142.6819305,142.0554434,143.9031342,139.8372896
ETH,2019-12-16,132.3435787,142.6814884,142.6818732,129.255671
ETH,2019-12-17,120.8798162,132.3441022,132.7613215,120.4019446
ETH,2019-12-18,133.8778331,120.8795882,134.2879357,116.2571391
ETH,2019-12-19,127.2736814,132.9349405,133.9879328,125.7528612
ETH,2019-12-20,127.3752755,127.2735675,128.5234325,125.8308868
ETH,2019-12-21,129.8708364,127.6401609,130.2112714,126.6059017
ETH,2019-12-22,128.9106173,129.8707266,131.4355915,126.588108
ETH,2019-12-23,125.0138244,128.9104738,131.6841222,123.9703665
ETH,2019-12-24,128.0056504,125.0129591,128.3185995,124.0074716
ETH,2019-12-25,125.3335416,128.0088701,128.1732248,123.2950005
ETH,2019-12-26,125.2582993,125.3333204,132.067008,123.3816559
ETH,2019-12-27,126.1492139,125.2563448,126.6638832,122.1867208
ETH,2019-12-28,128.0111453,126.1493765,129.3741249,125.7484878
ETH,2019-12-29,134.768035,128.0113804,137.8062787,127.2727017
ETH,2019-12-30,132.0730737,134.279097,136.0115699,130.0177846
ETH,2019-12-31,128.7226035,132.1265273,133.4051841,127.8465766
ETH,2020-01-01,129.8873633,128.7216212,132.6791743,128.2703839
ETH,2020-01-02,127.0556009,129.8863431,130.6324407,126.1302469
ETH,2020-01-03,132.9708332,127.0556009,134.6841516,125.4814194
ETH,2020-01-04,133.8206207,132.9703017,135.5848146,132.3263511
ETH,2020-01-05,134.8342522,133.8167911,138.195358,133.543008
ETH,2020-01-06,143.1316009,135.2739362,143.531238,134.7410752
ETH,2020-01-07,142.133414,143.1324736,145.3194577,138.9961843
ETH,2020-01-08,140.3393937,142.1874732,147.8878586,137.0702812
ETH,2020-01-09,137.494999,140.510254,141.3850517,135.4280274
ETH,2020-01-10,142.8347834,137.49557,145.1033113,135.274729
ETH,2020-01-11,143.0715916,144.8464765,147.8492529,142.0189514
ETH,2020-01-12,145.2809937,143.0715231,145.7229897,141.7851073
ETH,2020-01-13,143.936917,145.3010869,146.9424926,142.1317502
ETH,2020-01-14,163.8546315,143.5929432,170.7564252,143.5882636
ETH,2020-01-15,166.5383399,163.8406104,171.6563009,158.8671805
ETH,2020-01-16,163.9372081,166.3027404,167.2172214,158.1935887
ETH,2020-01-17,171.5889768,163.937012,174.0779173,161.99306
ETH,2020-01-18,176.700434,171.5958832,179.1611163,164.985758
ETH,2020-01-19,166.0633101,176.657885,177.8974234,161.6662374
ETH,2020-01-20,167.5725368,166.0631809,169.2062999,161.0670262
ETH,2020-01-21,169.0544916,167.373634,169.9529092,164.1286409
ETH,2020-01-22,167.1518345,169.0544205,171.1612132,165.6820816
ETH,2020-01-23,162.6714167,167.1518146,167.8245546,158.8187964
ETH,2020-01-24,162.8065224,162.3679149,164.2163654,155.2544171
ETH,2020-01-25,160.9178681,162.8065025,163.7269775,157.3198028
ETH,2020-01-26,166.7218659,160.9179032,167.5504987,159.1773129
ETH,2020-01-27,169.8001126,166.7228033,171.7815363,164.9161589
ETH,2020-01-28,173.5481484,169.801455,174.2348638,169.501864
ETH,2020-01-29,175.4603221,173.5175971,178.2467887,173.0267159
ETH,2020-01-30,186.2620414,173.5603847,186.3123396,170.5479945
ETH,2020-01-31,181.7284342,186.3285604,186.6111016,175.0291985
ETH,2020-02-01,182.7739889,181.7283382,184.0332785,179.0145943
ETH,2020-02-02,189.3125531,183.4823208,193.2911004,178.9859952
ETH,2020-02-03,189.2575929,189.3134157,195.08972,186.5603487
ETH,2020-02-04,188.6750822,189.6130188,191.340966,184.3270488
ETH,2020-02-05,204.5305348,188.6684409,207.4707776,187.6323374
ETH,2020-02-06,211.2924866,203.5375203,216.1313985,201.0790494
ETH,2020-02-07,221.8331394,211.2919393,224.4646953,210.8638617
ETH,2020-02-08,224.0294272,221.8323626,227.6191842,213.2555276
ETH,2020-02-09,228.044309,223.3181345,230.8103672,223.1313498
ETH,2020-02-10,223.3196378,228.0450894,229.5480393,216.4743145
ETH,2020-02-11,237.8783455,222.9542937,239.6841923,218.1670884
ETH,2020-02-12,268.3962677,237.8861993,275.4723672,236.4062899
ETH,2020-02-13,266.2518149,268.3807601,277.9827305,255.7409068
ETH,2020-02-14,284.0004909,268.5806049,285.4471774,260.3258231
ETH,2020-02-15,267.3531863,283.9993078,289.0017948,261.3504166
ETH,2020-02-16,255.3551842,267.3499374,273.9227614,234.4556604
ETH,2020-02-17,261.1372307,259.3453376,263.2025109,242.5995295
ETH,2020-02-18,281.3812072,261.1376118,286.3718583,259.532188
ETH,2020-02-19,265.1448245,281.4042932,286.7519742,251.6772125
ETH,2020-02-20,259.7141345,258.8474449,264.2184464,246.1780145
ETH,2020-02-21,263.949385,259.7110004,268.6092346,254.0968942
ETH,2020-02-22,262.5732338,265.6881601,267.2730735,256.736652
ETH,2020-02-23,272.8428067,262.5691731,275.3366176,261.2756993
ETH,2020-02-24,263.8974852,272.8473478,277.708362,257.0230483
ETH,2020-02-25,251.9396762,263.8960707,267.006149,244.3759791
ETH,2020-02-26,225.6910701,251.9397915,251.9807182,215.5426206
ETH,2020-02-27,228.5854083,223.8823233,238.428281,210.1001735
ETH,2020-02-28,229.7854128,227.62721,234.7948751,214.4878151
ETH,2020-02-29,223.499288,229.7860462,233.2691992,221.4456151
ETH,2020-03-01,218.777736,223.4992679,227.776085,212.1268018
ETH,2020-03-02,230.812952,218.7768834,234.1852626,215.8928095
ETH,2020-03-03,224.6566351,232.0343099,232.6650573,219.9493612
ETH,2020-03-04,223.5277347,224.6562559,229.047914,220.4809358
ETH,2020-03-05,229.4143467,223.5285236,234.2592546,223.5260538
ETH,2020-03-06,240.4900817,228.936579,241.8133381,227.9712266
ETH,2020-03-07,240.5548524,240.5176726,252.5990377,236.6120714
ETH,2020-03-08,204.4108196,240.574393,240.6522949,203.5604328
ETH,2020-03-09,198.9773509,204.409597,209.7067018,189.822892
ETH,2020-03-10,203.1258772,203.1224284,206.417134,195.9137127
ETH,2020-03-11,194.427784,203.1277748,203.1525263,181.7249688
ETH,2020-03-12,127.2928962,194.4190714,195.634896,125.398911
ETH,2020-03-13,134.8210288,127.2961436,142.7696371,89.12203565
ETH,2020-03-14,124.9746147,134.8209002,138.6602973,123.520234
ETH,2020-03-15,123.7851093,124.9783659,140.1188475,120.3637021
ETH,2020-03-16,107.8983448,123.7056714,125.3449192,101.1181962
ETH,2020-03-17,118.3424036,107.9063585,120.9954965,107.5406348
ETH,2020-03-18,116.6065978,118.3389189,119.0685754,110.7148692
ETH,2020-03-19,140.8145457,116.5963987,143.5123452,115.9858314
ETH,2020-03-20,131.753158,140.8218465,153.1439814,116.6076331
ETH,2020-03-21,133.0816861,131.7649583,137.8092859,126.0691948
ETH,2020-03-22,123.2739472,133.0569759,137.6053555,122.3096235
ETH,2020-03-23,133.5701414,122.4791515,137.8896112,119.7426464
ETH,2020-03-24,140.1136999,133.5755786,144.3268148,133.0782176
ETH,2020-03-25,136.2496619,140.1092094,142.7179379,133.2704226
ETH,2020-03-26,136.6194963,136.3739676,139.0568576,133.7024401
ETH,2020-03-27,137.3184524,136.6185794,141.8027138,134.9075113
ETH,2020-03-28,131.2719317,137.3174606,137.3480397,125.3914771
ETH,2020-03-29,125.7283385,131.2752903,132.1039718,124.0249907
ETH,2020-03-30,133.7604753,124.4850282,135.4305768,124.1211868
ETH,2020-03-31,133.8929306,133.7498004,135.284805,130.6133359
ETH,2020-04-01,133.6525611,133.9133316,134.9038179,128.9923833
ETH,2020-04-02,142.5059265,133.6531152,149.9255286,133.5361133
ETH,2020-04-03,141.9206657,141.4470883,146.9356898,137.1831309
ETH,2020-04-04,144.1399041,141.9150412,146.5603123,139.0690013
ETH,2020-04-05,143.4993181,144.442955,145.9355568,140.8570066
ETH,2020-04-06,165.9462414,143.5003603,167.6462617,142.7616908
ETH,2020-04-07,166.4521496,165.9313097,176.4758147,162.493916
ETH,2020-04-08,172.8180919,166.4529168,174.5494637,163.2432187
ETH,2020-04-09,170.898714,172.8060053,173.7712735,165.6592749
ETH,2020-04-10,158.3075978,170.8986142,171.0957701,152.6164802
ETH,2020-04-11,158.010143,158.1338529,161.5064601,154.1694609
ETH,2020-04-12,162.023023,158.0070095,165.478978,155.3892855
ETH,2020-04-13,158.3185448,162.0230237,162.643682,150.21396
ETH,2020-04-14,159.7720237,158.1904744,162.2260863,155.7097622
ETH,2020-04-15,155.7292613,159.7696344,161.4999132,155.4397948
ETH,2020-04-16,174.0709972,153.0130095,174.5424392,148.6120062
ETH,2020-04-17,170.4157421,174.0950675,174.9407825,168.4524385
ETH,2020-04-18,188.1478721,170.4144991,189.7083243,170.4144991
ETH,2020-04-19,182.8541797,188.0228371,189.675142,176.580222
ETH,2020-04-20,171.3567484,182.8504561,186.6824072,167.0758818
ETH,2020-04-21,173.0543256,171.3555135,174.8467838,168.6138452
ETH,2020-04-22,182.209944,173.0531735,184.236789,170.1791848
ETH,2020-04-23,189.041151,182.2104001,193.4271814,178.3381224
ETH,2020-04-24,186.7921766,187.838387,189.9548662,184.960926
ETH,2020-04-25,193.6154222,186.7922836,198.1591868,186.0531399
ETH,2020-04-26,195.0902575,193.6142324,199.9994175,192.6599519
ETH,2020-04-27,197.025236,195.0914234,199.2723365,190.2449037
ETH,2020-04-28,197.3102249,196.8082326,198.0333933,192.6974719
ETH,2020-04-29,215.2002836,197.3100658,219.33709,196.7336124
ETH,2020-04-30,210.6202342,215.1289574,227.4632501,202.2787788
ETH,2020-05-01,212.3596702,210.622782,217.5523223,205.4940718
ETH,2020-05-02,214.7327164,212.3608688,215.8868401,210.7981641
ETH,2020-05-03,210.1867624,214.4688667,219.8058107,205.705298
ETH,2020-05-04,207.6209439,210.1831644,210.7856384,195.3044077
ETH,2020-05-05,205.0922163,207.6194602,211.8736692,201.4883897
ETH,2020-05-06,206.1612678,205.5914139,211.0983499,202.2826852
ETH,2020-05-07,212.9707684,206.161441,215.2475412,197.2693053
ETH,2020-05-08,213.6120028,212.974068,216.7245477,207.3486379
ETH,2020-05-09,211.3727352,213.620015,215.3336101,209.1647938
ETH,2020-05-10,188.6446608,211.3656223,212.111205,180.8481711
ETH,2020-05-11,186.0147755,187.7541426,193.7202067,176.492906
ETH,2020-05-12,189.8181868,186.0055493,192.3451121,183.969672
ETH,2020-05-13,199.4712477,190.0451615,201.2871008,188.7042577
ETH,2020-05-14,203.7694208,199.4691313,206.1465775,196.0343207
ETH,2020-05-15,196.1392799,203.2278953,204.0782404,191.7253123
ETH,2020-05-16,201.4660091,196.13561,203.2352094,193.2292919
ETH,2020-05-17,207.4047794,201.4678381,209.7419404,199.7142983
ETH,2020-05-18,214.5257268,206.9589774,216.725454,206.9555382
ETH,2020-05-19,213.6812562,214.5154875,216.0656567,209.3485393
